SUBJECT|ANT_E|ANT_E_BUCKET|RECALL|TRIAL|DATE|TIME|CONDITION|STIMULUS|PROFILE|SINGLE_OCC|HIGH_SPEED|INTELL_MATCH|INTELL_VISBL|SPEED_VISBL|OCC_VISBL|DECISION_POSSBL|SHOT|ERROR|DECISION_TIME|REACTION_TIME|FEEDBACK_TIME|HIT|MISS|CR|FA
28|0|1|1|126|23042013|17:24:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|11100|3300|586|0|1|0|0
28|0|1|1|127|23042013|17:24:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|17060|6361|858|1|0|0|0
28|0|1|1|128|23042013|17:25:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|15187|4887|316|1|0|0|0
28|0|1|1|129|23042013|17:25:00|1|40.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|16978|2478|534|0|0|1|0
28|0|1|1|130|23042013|17:25:00|1|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|13419|2919|1029|1|0|0|0
28|0|1|1|131|23042013|17:26:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12484|1484|364|1|0|0|0
28|0|1|1|132|23042013|17:26:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|13227|5427|695|1|0|0|0
28|0|1|1|133|23042013|17:26:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|14379|3680|362|1|0|0|0
28|0|1|1|134|23042013|17:27:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|11939|4139|380|1|0|0|0
29|0|1|0|1|23042013|17:02:00|2|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|WAHR|0|12703|4603|15008|1|0|0|0
29|0|1|0|2|23042013|17:02:00|2|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|13072|2572|6467|1|0|0|0
29|0|1|0|3|23042013|17:02:00|2|42.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|2232|-9268|3064|1|0|0|0
29|0|1|0|4|23042013|17:03:00|2|01.WA(0,1,BV).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|12149|2149|6546|0|0|1|0
29|0|1|0|5|23042013|17:03:00|2|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|12536|2436|4392|0|0|1|0
29|0|1|0|6|23042013|17:04:00|2|25.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|WAHR|1|11488|1188|6078|0|0|0|1
29|0|1|0|7|23042013|17:04:00|2|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|12425|-1075|2208|0|0|0|1
29|0|1|0|8|23042013|17:04:00|2|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|7882|-2618|1290|1|0|0|0
29|0|1|0|9|23042013|17:04:00|2|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|4719|-7281|2367|0|0|1|0
29|0|1|0|10|23042013|17:04:00|2|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|3928|-6372|1112|0|0|1|0
29|0|1|0|11|23042013|17:05:00|2|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|5960|-7540|614|0|0|0|1
29|0|1|0|12|23042013|17:05:00|2|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|12608|2308|1641|1|0|0|0
29|0|1|0|13|23042013|17:05:00|2|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|12296|1597|1159|1|0|0|0
29|0|1|0|14|23042013|17:05:00|2|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|WAHR|1|8536|-5964|923|0|0|0|1
29|0|1|0|15|23042013|17:06:00|2|01.WA(0,1,BV).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|11704|1704|1419|0|0|1|0
29|0|1|0|16|23042013|17:06:00|2|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|11857|1557|1989|0|0|1|0
29|0|1|0|17|23042013|17:06:00|2|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|9663|-1837|2996|1|0|0|0
29|0|1|0|18|23042013|17:07:00|2|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|11560|1260|3397|0|0|1|0
29|0|1|0|19|23042013|17:07:00|2|36.WA(1,1,WA).avi|1,1,1|1|1|1|2500|10500|8100|8100|WAHR|0|11864|3764|2955|1|0|0|0
29|0|1|0|20|23042013|17:07:00|2|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|11512|2012|2349|0|0|1|0
29|0|1|0|21|23042013|17:07:00|2|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|WAHR|1|7344|-4656|1196|0|0|0|1
29|0|1|0|22|23042013|17:08:00|2|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|WAHR|1|10704|-3796|597|0|0|0|1
29|0|1|0|23|23042013|17:08:00|2|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|WAHR|1|11888|-112|670|0|0|0|1
29|0|1|0|24|23042013|17:08:00|2|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|11104|1604|1586|0|0|1|0
29|0|1|0|25|23042013|17:08:00|2|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|13319|1819|1101|1|0|0|0
29|0|1|0|26|23042013|17:09:00|2|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|12592|1893|951|1|0|0|0
29|0|1|0|27|23042013|17:09:00|2|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|10776|276|1020|1|0|0|0
29|0|1|0|28|23042013|17:09:00|2|05.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|10336|236|1179|0|0|1|0
29|0|1|0|29|23042013|17:10:00|2|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|WAHR|1|13656|1656|1110|0|0|0|1
29|0|1|0|30|23042013|17:10:00|2|11.OS(0,1,WA).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|10230|2930|5202|0|0|1|0
29|0|1|0|31|23042013|17:10:00|2|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|13218|-1282|713|0|0|1|0
29|0|1|0|32|23042013|17:10:00|2|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|WAHR|1|13280|1280|1046|0|0|0|1
29|0|1|0|33|23042013|17:11:00|2|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|12703|2203|964|1|0|0|0
29|0|1|0|34|23042013|17:11:00|2|01.WA(0,1,BV).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|11952|1952|764|0|0|1|0
29|0|1|0|35|23042013|17:11:00|2|25.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|11392|1092|522|0|0|1|0
29|0|1|0|36|23042013|17:12:00|2|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|WAHR|1|13248|1248|657|0|0|0|1
29|0|1|0|37|23042013|17:12:00|2|36.WA(1,1,WA).avi|1,1,1|1|1|1|2500|10500|8100|8100|WAHR|0|11459|3359|819|1|0|0|0
29|0|1|0|38|23042013|17:12:00|2|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|WAHR|1|3856|-8144|950|0|0|0|1
29|0|1|0|39|23042013|17:12:00|2|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|WAHR|1|1688|-10312|956|0|0|0|1
29|0|1|0|40|23042013|17:12:00|2|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|1640|-6160|772|0|1|0|0
29|0|1|0|41|23042013|17:12:00|2|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|12968|-1532|1179|0|0|1|0
29|0|1|0|42|23042013|17:13:00|2|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|8880|-3120|970|0|0|1|0
29|0|1|0|43|23042013|17:13:00|2|01.WA(0,1,BV).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|11456|1456|15020|0|0|1|0
29|0|1|0|44|23042013|17:14:00|2|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|WAHR|1|13256|-1244|7786|0|0|0|1
29|0|1|0|45|23042013|17:14:00|2|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|13448|3148|8227|1|0|0|0
29|0|1|0|46|23042013|17:14:00|2|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|8127|327|1073|0|1|0|0
29|0|1|0|47|23042013|17:15:00|2|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|13047|2747|1599|1|0|0|0
29|0|1|0|48|23042013|17:15:00|2|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|13576|76|1282|0|0|0|1
29|0|1|0|49|23042013|17:15:00|2|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|6095|-5905|754|0|0|1|0
29|0|1|0|50|23042013|17:15:00|2|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|16624|3124|999|0|0|0|1
29|0|1|0|51|23042013|17:16:00|2|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|16504|4504|1448|0|0|1|0
29|0|1|0|52|23042013|17:16:00|2|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|WAHR|1|12520|520|1027|0|0|0|1
29|0|1|0|53|23042013|17:16:00|2|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|12096|1397|850|1|0|0|0
29|0|1|0|54|23042013|17:17:00|2|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|20207|6707|1281|0|0|0|1
29|0|1|0|55|23042013|17:17:00|2|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|984|-8516|723|0|0|1|0
29|0|1|0|56|23042013|17:17:00|2|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|12912|-588|701|0|0|0|1
29|0|1|0|57|23042013|17:17:00|2|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|880|-6920|823|0|1|0|0
29|0|1|0|58|23042013|17:17:00|2|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|10336|836|576|0|0|1|0
29|0|1|0|59|23042013|17:18:00|2|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|WAHR|1|12465|465|1548|0|0|0|1
29|0|1|0|60|23042013|17:18:00|2|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|14296|3996|808|0|1|0|0
29|0|1|0|61|23042013|17:18:00|2|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|12536|3036|2056|0|0|1|0
29|0|1|0|62|23042013|17:19:00|2|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|26528|13028|931|0|0|0|1
29|0|1|0|63|23042013|17:19:00|2|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|30361|18361|1201|0|0|1|0
29|0|1|0|64|23042013|17:20:00|2|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|11584|-1916|745|0|0|0|1
29|0|1|0|65|23042013|17:20:00|2|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|30304|18304|1892|0|0|1|0
29|0|1|0|66|23042013|17:21:00|2|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|29072|18373|567|1|0|0|0
29|0|1|0|67|23042013|17:21:00|2|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|28896|21096|896|1|0|0|0
29|0|1|0|68|23042013|17:22:00|2|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|30290|16790|3049|0|0|1|0
29|0|1|0|69|23042013|17:23:00|2|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|30312|18312|1589|0|0|1|0
29|0|1|0|70|23042013|17:23:00|2|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|29893|20393|2198|0|0|1|0
29|0|1|0|71|23042013|17:24:00|2|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|30338|16838|1509|0|0|1|0
29|0|1|0|72|23042013|17:24:00|2|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|WAHR|1|25808|13808|1972|0|0|0|1
29|0|1|0|73|23042013|17:25:00|2|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|13960|4460|1039|0|0|1|0
29|0|1|0|74|23042013|17:25:00|2|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|18615|4115|1018|0|0|1|0
29|0|1|0|75|23042013|17:26:00|2|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|30302|20002|860|0|1|0|0
29|0|1|0|76|23042013|17:26:00|2|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|WAHR|1|29079|17079|935|0|0|0|1
29|0|1|0|77|23042013|17:27:00|2|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|29040|18341|1555|1|0|0|0
29|0|1|0|78|23042013|17:27:00|2|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|25791|15491|1054|1|0|0|0
29|0|1|0|79|23042013|17:28:00|2|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|28137|14637|1145|0|0|1|0
29|0|1|0|80|23042013|17:28:00|2|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|15624|6124|906|0|0|1|0
29|0|1|0|81|23042013|17:29:00|2|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|26777|18977|695|1|0|0|0
29|0|1|0|82|23042013|17:29:00|2|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|30287|18287|4977|0|0|1|0
29|0|1|0|83|23042013|17:30:00|2|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|30325|16825|2457|0|0|1|0
29|0|1|0|84|23042013|17:31:00|2|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|26536|15837|1543|1|0|0|0
29|0|1|0|85|23042013|17:31:00|2|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|29623|21823|1908|1|0|0|0
29|0|1|0|86|23042013|17:32:00|2|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|30302|18302|6750|0|0|1|0
29|0|1|0|87|23042013|17:32:00|2|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|30289|16789|2584|0|0|1|0
31|0|1|1|1|24042013|11:22:00|1|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|13553|4053|15011|0|0|1|0
31|0|1|1|2|24042013|11:23:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|14700|4400|11398|0|1|0|0
31|0|1|1|3|24042013|11:23:00|1|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|14674|4174|5870|1|0|0|0
31|0|1|1|4|24042013|11:24:00|1|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|11633|2133|2225|0|0|1|0
31|0|1|1|5|24042013|11:24:00|1|42.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|14107|2607|1707|1|0|0|0
31|0|1|1|6|24042013|11:24:00|1|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|13180|2880|1682|0|0|1|0
31|0|1|1|7|24042013|11:24:00|1|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|12457|-1043|2029|0|0|1|0
31|0|1|1|8|24042013|11:25:00|1|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|FALSCH|1|11588|588|3164|0|1|0|0
31|0|1|1|9|24042013|11:25:00|1|05.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|11803|1703|1296|0|0|1|0
31|0|1|1|10|24042013|11:25:00|1|01.WA(0,1,BV).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|13666|3666|1990|0|0|1|0
31|0|1|1|11|24042013|11:26:00|1|16.WA(0,1,OS).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|12577|2577|1400|0|0|1|0
31|0|1|1|12|24042013|11:26:00|1|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|13080|3280|1045|1|0|0|0
31|0|1|1|13|24042013|11:26:00|1|42.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|15560|4060|3086|1|0|0|0
31|0|1|1|14|24042013|11:27:00|1|25.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|12260|1960|2561|0|0|1|0
31|0|1|1|15|24042013|11:27:00|1|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|12399|2200|1285|0|0|1|0
31|0|1|1|16|24042013|11:27:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|14747|4447|4009|1|0|0|0
31|0|1|1|17|24042013|11:28:00|1|21.BV(0,1,OS).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|11917|1718|1708|0|0|1|0
31|0|1|1|18|24042013|11:28:00|1|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|WAHR|0|11777|3677|961|1|0|0|0
31|0|1|1|19|24042013|11:28:00|1|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|13462|1962|3604|1|0|0|0
31|0|1|1|20|24042013|11:29:00|1|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|18034|3534|1258|0|0|1|0
31|0|1|1|21|24042013|11:29:00|1|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|16477|4477|951|0|0|1|0
31|0|1|1|22|24042013|11:29:00|1|33.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|12225|2725|1875|0|0|1|0
31|0|1|1|23|24042013|11:30:00|1|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|17523|4023|10125|0|0|1|0
31|0|1|1|24|24042013|11:30:00|1|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|14473|2473|2174|0|0|1|0
31|0|1|1|25|24042013|11:31:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|13085|1585|1471|1|0|0|0
31|0|1|1|26|24042013|11:31:00|1|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|17991|5991|1088|0|0|1|0
31|0|1|1|27|24042013|11:31:00|1|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|10349|3049|2767|0|0|1|0
31|0|1|1|28|24042013|11:32:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|19014|8315|1499|1|0|0|0
31|0|1|1|29|24042013|11:32:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|19342|9042|1670|1|0|0|0
31|0|1|1|30|24042013|11:33:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|16007|8207|1619|1|0|0|0
31|0|1|1|31|24042013|11:33:00|1|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|12608|2108|1752|1|0|0|0
31|0|1|1|32|24042013|11:33:00|1|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12722|1722|2721|1|0|0|0
31|0|1|1|33|24042013|11:34:00|1|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|14120|2620|1113|1|0|0|0
31|0|1|1|34|24042013|11:34:00|1|21.BV(0,1,OS).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|12332|2133|1352|0|0|1|0
31|0|1|1|35|24042013|11:34:00|1|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|12307|307|763|0|0|1|0
31|0|1|1|36|24042013|11:34:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|13491|5691|826|1|0|0|0
31|0|1|1|37|24042013|11:35:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12508|1508|669|1|0|0|0
31|0|1|1|38|24042013|11:35:00|1|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|15445|3445|790|0|0|1|0
31|0|1|1|39|24042013|11:35:00|1|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|17945|3445|1746|0|0|1|0
31|0|1|1|40|24042013|11:36:00|1|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|16192|1692|1785|0|0|1|0
31|0|1|1|41|24042013|11:36:00|1|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|12429|2129|720|0|0|1|0
31|0|1|1|42|24042013|11:36:00|1|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|11758|2258|640|0|0|1|0
31|0|1|1|43|24042013|11:37:00|1|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|13021|1021|1410|0|0|1|0
32|0|1|1|1|24042013|11:25:00|2|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|11945|4645|15023|0|0|1|0
32|0|1|1|2|24042013|11:26:00|2|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|16766|4766|15017|0|0|1|0
32|0|1|1|3|24042013|11:26:00|2|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|13010|1510|6017|1|0|0|0
32|0|1|1|4|24042013|11:27:00|2|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|WAHR|1|11687|1488|15016|0|0|0|1
32|0|1|1|5|24042013|11:27:00|2|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|FALSCH|1|13766|2266|1796|0|1|0|0
32|0|1|1|6|24042013|11:28:00|2|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|13152|-1348|4325|0|0|1|0
32|0|1|1|7|24042013|11:28:00|2|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|WAHR|1|11838|4538|1215|0|0|0|1
32|0|1|1|8|24042013|11:28:00|2|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|12291|1791|8716|1|0|0|0
32|0|1|1|9|24042013|11:29:00|2|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|13311|1311|5957|0|0|1|0
32|0|1|1|10|24042013|11:29:00|2|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|WAHR|1|14198|3898|2054|0|0|0|1
32|0|1|1|11|24042013|11:29:00|2|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|10294|2994|1081|0|0|1|0
32|0|1|1|12|24042013|11:30:00|2|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|12526|2026|1141|1|0|0|0
32|0|1|1|13|24042013|11:30:00|2|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|14334|4135|1297|0|0|1|0
32|0|1|1|14|24042013|11:30:00|2|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|14785|4485|7361|0|1|0|0
32|0|1|1|15|24042013|11:31:00|2|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|13596|1596|1087|0|0|1|0
32|0|1|1|16|24042013|11:31:00|2|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|14022|2522|922|1|0|0|0
32|0|1|1|17|24042013|11:31:00|2|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|13226|1226|1139|0|0|1|0
32|0|1|1|18|24042013|11:32:00|2|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|14589|1089|993|0|0|1|0
32|0|1|1|19|24042013|11:32:00|2|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|14077|577|953|0|0|1|0
32|0|1|1|20|24042013|11:32:00|2|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|12262|2762|1004|0|0|1|0
32|0|1|1|21|24042013|11:33:00|2|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|14230|3930|5840|0|1|0|0
32|0|1|1|22|24042013|11:33:00|2|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|WAHR|1|13053|2753|5131|0|0|0|1
